,AAA10Y,BAA10Y,DEXCHUS,DEXUSEU,DEXUSUK,DFII10,DFII20,DFII30,DFII5,DFII7,DLTIIT,SP500,T10YIE,TEDRATE,WLEMUINDXD
2014/5/13,0.490830839,0.64898597,-0.8465665,-0.658115292,-0.342375012,-0.248347642,-0.068321511,-0.690391337,0.165799931,-0.14850144,-0.052983609,-0.007357233,-0.691488998,-0.907238348,-0.294269455
2014/5/14,-0.446033659,-0.553192726,-0.024578614,0.104198416,-0.571158113,-0.608745948,-0.151522241,-1.401139202,0.383894049,-0.22588086,-0.159780823,-0.692435062,0.347472505,0.904006718,-0.278745387
2014/5/15,0.020920886,1.251438332,0.078306657,-0.073278592,0.091610499,-0.559926119,-0.128429479,-1.13443999,0.224912699,-0.531065296,-0.130792491,-1.315714928,0.692712672,-0.024836906,-0.039162225
2014/5/16,-0.448989067,-1.14751612,0.356043821,-0.046005829,0.407430771,0.249598716,0.017733874,0.365603891,-0.086510668,0.234526693,0.05772114,0.437316965,-0.344657592,-0.024836906,-0.300774108
2014/5/19,1.912532927,1.251438332,0.407235493,0.117877617,-0.039002198,0.222903155,0.07324935,1.125749263,-0.026855044,0.387995878,0.129362559,0.450401394,-0.346234098,-0.024836906,-0.134671146
2014/5/20,0.94322862,0.643558471,0.078178974,-0.182493058,0.287123038,-0.221942686,-0.038629624,-0.025870975,0.075471687,-0.249798136,-0.015083788,-0.932794956,-0.000979199,-0.024836906,-0.295427922
2014/5/21,0.931911961,1.829576474,-0.445750952,-0.606280467,0.254153984,0.036373223,0.014904905,0.518243174,0.039296274,0.03720917,0.076957225,1.02159676,0.345866736,-0.907238348,-0.277820612
2014/5/22,0.920869645,-0.539924445,0.119347111,-0.059935073,-0.093072352,-0.139793935,-0.020928691,-0.202384196,0.006650169,-0.050487507,-0.03674941,0.252139757,1.034785499,0.904006718,-0.047044654
2014/5/23,-0.868250043,-0.542530925,0.139874551,-0.320532025,-0.38601971,-0.320923549,-0.090889521,-0.560181266,0.070310073,-0.51992266,-0.037874896,0.504370703,0.339588982,-0.907238348,-0.152412717
2014/5/26,0.020920886,0.046533607,-0.014290235,0.008611361,0.015338548,-0.05295097,-0.020928691,-0.025870975,0.006650169,0.03720917,0.00770732,-0.063764065,-0.000979199,-0.024836906,-0.187249194
2014/5/27,1.820818404,-0.545160677,1.095429246,-0.128773236,-0.223831803,-0.150649306,-0.039293409,-0.391972471,-0.084292552,0.754727436,-0.03905885,0.736985008,-0.340013289,-0.024836906,-0.335658391
2014/5/28,0.020920886,0.046533607,0.642184429,-0.293856699,-0.975252502,-0.960600027,-0.188303336,-1.517907259,0.169880694,-0.850719684,-0.184345751,-0.212748559,0.339588982,-0.024836906,0.084125436
2014/5/29,0.460244984,0.640881229,-1.653797261,0.173860902,0.124787556,-0.05295097,-0.020928691,0.17585842,0.006650169,-0.18829657,0.034580417,0.653979713,0.338054891,-0.024836906,-0.342511716
2014/5/30,-0.852558792,-1.136854962,0.97193731,0.448888209,0.507564497,0.515475712,0.063024306,0.573204199,-0.138031433,1.352659324,0.087141034,0.182796808,-0.338492957,-0.024836906,0.486613789
2014/6/2,0.020920886,0.046533607,-0.014290235,-0.458085325,-0.071933391,0.668513665,0.098193805,1.137039657,-0.189226461,0.611223783,0.185221161,0.033566435,-0.000979199,-0.024836906,-0.419816921
2014/6/3,0.020920886,0.046533607,0.652441846,0.256303492,-0.017404054,0.826334054,0.125989053,1.255484259,-0.224840394,0.984333281,0.169290432,-0.114478058,-1.01808147,-0.024836906,-0.298851894
2014/6/4,-0.421018237,0.643558471,-0.444653948,-0.060101105,-0.050158383,0.175806109,0.029156904,0.48985461,-0.087660801,0.366071709,0.071254292,0.189207121,-0.688335985,-0.024836906,-0.277185988
2014/6/5,0.465506351,0.640881229,0.539406408,-0.005136177,0.550421789,-0.266110976,-0.053218305,-0.36094692,0.210361864,-0.23495293,-0.033213079,0.80886476,0.345866736,-0.024836906,-0.261135374
2014/6/6,0.020920886,-0.545160677,-0.526529695,0.297330874,-0.006437869,-0.12920333,-0.037436302,-0.196297534,-0.081156596,0.234526693,-0.013228698,0.555107535,0.689530599,-0.024836906,0.488973487
2014/6/9,-0.421018237,-0.547814015,-1.049841749,-0.677757615,0.058896568,0.025207699,-0.004233492,-0.025870975,-0.040505316,-0.079719732,0.028889644,0.061772468,0.341137019,-0.024836906,-0.346914097
2014/6/10,0.020920886,-0.550491256,-1.626614524,-0.625171519,-0.474572492,0.099553749,-0.004421079,0.317946081,-0.140257304,0.352917207,0.028643338,-0.096660799,-0.000979199,-0.024836906,-0.297105677
2014/6/11,-0.423664579,-0.553192726,0.366642762,-0.14346019,0.473817065,-0.05295097,-0.020928691,-0.025870975,0.062006608,0.03720917,0.028402694,-0.536770971,0.339588982,-0.024836906,-0.279858054
2014/6/12,0.468184577,0.64898597,-1.06380594,0.340673548,0.646892234,-0.343773924,-0.069901272,-0.532780738,0.271899772,-0.278498867,-0.094593677,-1.011759931,-1.01808147,-0.024836906,-0.267319496
2014/6/13,-0.423664579,-1.15291906,-0.890321458,-0.460977219,1.100476788,0.107374504,-0.020928691,-0.025870975,-0.256770127,0.366071709,0.051092802,0.355417549,-0.000979199,-0.024836906,0.174103092
2014/6/16,-1.320870185,-1.163872965,1.636967163,0.783996131,0.39289663,-0.05295097,-0.037815788,-0.546120469,-0.104062709,0.146074011,-0.034657328,0.048128875,0.342699194,-0.024836906,-0.282721115
2014/6/17,0.020920886,0.046533607,0.119529587,-0.474005411,-0.232259874,0.099553749,0.013238227,0.508439315,-0.053978312,0.088129821,0.072785544,0.226776341,1.025369456,-0.024836906,-0.294126643
2014/6/18,0.931911961,1.268096001,0.459127194,0.340403838,-0.13557786,-0.416479662,-0.071014285,-0.546120469,0.452269502,-0.258767114,-0.076036752,0.968482759,-0.000979199,0.904006718,-0.060091783
2014/6/19,0.470895266,0.046533607,-0.240540113,0.740023587,1.04025997,0.029321313,0.01364019,0.508439315,0.195272109,-0.144930082,0.051621894,0.10707317,0.674048317,0.857564537,0.745936285
2014/6/20,-1.320870185,0.651736894,-0.497812968,-0.458770636,-0.327974084,-0.373601919,-0.105364176,-0.892953465,0.006650169,-0.100055194,-0.078030658,0.167595668,1.002561708,-0.024836906,-0.430840246
2014/6/23,-0.434574651,-0.555918755,0.088664629,0.105077879,-0.027656244,-0.05295097,-0.020928691,-0.025870975,0.006650169,0.03720917,0.00770732,-0.081477823,-0.000979199,-0.865219232,-0.277839592
2014/6/24,0.479228124,-0.558669679,0.582752051,-0.06025781,-0.403959251,-0.410247742,-0.092595883,-0.932727891,0.170933794,-0.18829657,-0.082317557,-0.924357948,-0.000979199,-0.024836906,-0.097506255
2014/6/25,0.020920886,0.046533607,0.345658529,0.697556495,0.176977533,-0.254650761,-0.058599907,-0.215962136,0.006650169,-0.22588086,-0.039674194,0.591176856,-0.000979199,-0.024836906,-0.381325135
2014/6/26,-0.434574651,0.046533607,-1.124365721,-0.375783449,0.35986387,-0.376366151,-0.078922537,-0.793617801,0.115781434,-0.488970891,-0.065285824,-0.22141225,-0.33109134,-0.907238348,-0.261896464
2014/6/27,0.479228124,1.262492504,-0.580587481,0.297500584,-0.006153795,0.067293136,0.019322746,0.373512474,0.040155382,0.352917207,0.03306644,0.191777099,-0.000979199,0.904006718,-0.164503425
2014/6/30,-0.434574651,-1.158371117,-1.498270851,0.819002091,0.97186023,-0.05295097,-0.040517723,-0.417345842,-0.025995936,0.168754186,-0.017299591,-0.113547291,-0.332545578,-0.907238348,-0.068672679
2014/7/1,0.937535363,0.654513056,-0.437793266,-0.114474801,0.464382138,0.526002132,0.098193805,1.172279373,-0.127370683,0.644340011,0.159862041,0.829256637,-0.000979199,1.832850341,-0.283989777
2014/7/2,-0.43179724,0.651736894,1.081344152,-0.333519567,0.207314419,0.533239046,0.070894899,1.292094408,-0.143137842,0.03720917,0.148005829,0.0243357,-0.000979199,-0.024836906,-0.273862998
2014/7/3,0.020920886,0.64898597,0.130169194,-0.62206201,-0.123165298,-0.135223253,-0.038213131,-0.378897417,-0.035789768,0.475692555,-0.013985422,0.669014304,0.665087775,0.81554542,0.596340065
2014/7/4,0.020920886,0.046533607,-0.014290235,0.008611361,0.015338548,-0.05295097,-0.020928691,-0.025870975,0.006650169,0.03720917,0.00770732,-0.063764065,-0.000979199,-0.024836906,-0.403195952
2014/7/7,-0.890070189,-1.752645393,-0.829270431,-0.073928417,-0.240554662,-0.137446828,-0.055909106,-0.38531608,-0.081156596,0.105841352,-0.036207254,-0.588462298,-0.33109134,-2.431386294,-0.181073524
2014/7/8,-0.440232981,0.046533607,-0.282853133,0.146238331,0.004661391,-0.487165797,-0.110512681,-1.124175462,0.100961139,-0.291653368,-0.127329996,-1.006396223,-0.000979199,0.904006718,-0.302085459
2014/7/9,-0.443115193,-0.561445841,-0.179629006,0.228652765,0.04737189,-0.355500656,-0.07816937,-0.607326292,0.050553551,0.03720917,-0.065285824,0.557314296,0.662153559,-0.024836906,-0.27568432
2014/7/10,2.35569361,1.878877198,0.28546363,-0.403481954,-0.070068736,-0.164606211,-0.020928691,0.173820749,0.176409915,-0.295115079,-0.017651801,-0.616218999,-0.329649802,0.857564537,-0.263952863
2014/7/11,0.020920886,0.046533607,0.099356345,-0.018922128,-0.134194034,-0.284532211,-0.100343687,-0.618955398,0.006650169,-0.594206904,-0.06945686,0.132949782,-0.000979199,-0.024836906,1.138876215
2014/7/14,0.020920886,0.64898597,0.243951646,0.311524293,-0.294660989,0.32221064,0.063024306,0.381747185,-0.10569084,1.089569294,0.088326612,0.583962368,-0.33109134,-0.865219232,-0.248307199
2014/7/15,-0.43179724,-0.553192726,0.150917989,-0.637475517,0.764883857,0.282014753,-0.001074941,0.373512474,-0.198704363,0.45815322,0.059150106,-0.322146887,-0.664111957,0.857564537,-0.422469571
2014/7/16,-0.434574651,-0.555918755,-0.427204339,-0.584536238,-0.176614934,0.047898925,-0.020928691,-0.221608409,-0.091288146,-0.212034017,0.00770732,0.498052743,-0.670006471,-0.024836906,-0.064703101
2014/7/17,0.937535363,1.862143467,-0.034949253,0.008611361,-0.272894211,-0.834537658,-0.158051918,-1.409734628,0.431049534,-0.357425876,-0.192347962,-1.646331919,-0.000979199,-0.024836906,-0.383369041
2014/7/18,-0.43179724,-1.14751612,0.419563119,-0.198958184,-0.358886322,0.207577926,0.022282411,0.399279148,-0.192287034,0.694934247,0.092105642,1.308967644,0.336534559,-0.024836906,0.869837292
2014/7/21,-0.890070189,-0.555918755,0.119906848,0.133291314,-0.006089579,-0.173195076,-0.083893438,-0.650170368,0.006650169,-0.055646135,-0.072911973,-0.374053514,-0.000979199,-0.865219232,-0.38921487
2014/7/22,0.020920886,0.046533607,-0.66449378,-0.738970522,-0.081099322,-0.05295097,0.000999331,-0.025870975,-0.087660801,0.135867932,0.00770732,0.607044144,-0.336986199,-0.024836906,-0.294804377
2014/7/23,1.404382487,0.651736894,-0.458530722,-0.102585508,-0.220522846,-0.05295097,-0.020928691,0.189014685,0.006650169,0.130064475,0.035840094,0.170858286,-0.000979199,-0.024836906,-0.272806301
2014/7/24,0.473639012,0.046533607,-0.407147207,0.092058574,-0.575076404,-0.05295097,-0.150561994,0.399279148,-0.197061526,-0.050487507,0.063107244,0.001519009,1.349075833,0.857564537,-0.26965819
2014/7/25,-0.429053493,-0.555918755,-0.334975423,-0.505750533,-0.08158773,-0.678220321,-0.020928691,-1.482569557,0.309792572,-0.055646135,-0.153531266,-0.712240105,0.33058718,-0.865219232,-0.152527052
2014/7/28,-1.789951617,0.046533607,-0.459334349,0.134071086,0.220069199,0.259683705,0.05016054,0.648088596,-0.189226461,0.431844217,0.096256379,-0.025233725,-0.000979199,-0.024836906,-0.072284632
2014/7/29,-0.443115193,-0.558669679,-0.739284177,-0.409307678,-0.544350351,-0.337164311,-0.08873688,-0.89485914,0.12239545,-0.278498867,-0.104823776,-0.669259507,-0.33109134,1.739965979,-0.09392727
2014/7/30,-0.446033659,-0.561445841,-0.926743545,-0.438166218,-0.373327874,1.353905068,0.192339002,1.792012312,-0.258599434,0.62916174,0.27778195,-0.055617867,0.33058718,-1.629203164,-0.383813672
2014/7/31,-0.448989067,0.046533607,0.245299097,0.176553711,-0.13613142,-0.05295097,-0.020928691,0.182228822,0.140671021,-0.034542656,0.033801487,-2.738269444,0.329132941,0.857564537,0.611130499
2014/8/1,4.277047978,3.711220789,0.566954402,0.651813419,-0.601871815,-0.484171212,-0.083006611,-0.643667249,0.249164092,-0.18829657,-0.095178254,-0.446113049,-0.658320405,-0.024836906,-0.358948939
2014/8/4,0.468184577,0.640881229,-0.149099744,-0.29795384,0.113122835,0.0721029,0.022282411,0.399279148,-0.044277755,-0.050487507,0.062267851,0.897627767,-0.664111957,-0.865219232,-0.076408061
2014/8/5,-0.423664579,0.638227892,-0.792201057,-0.661355167,0.373689327,-0.173195076,-0.062905189,-0.233970773,0.006650169,0.03720917,-0.04524849,-1.359000135,-0.335492835,0.857564537,-0.391887931
2014/8/6,0.468184577,0.635598139,-0.845070333,-0.145474006,-0.429014436,-0.17800484,-0.042534241,-0.2361846,0.006650169,-0.14850144,0.00770732,-0.061674762,0.335027801,-0.865219232,-0.276788607
2014/8/7,0.465506351,1.219449711,-0.087077862,0.10674645,0.189166954,-0.70427321,-0.108640777,-0.663596161,0.271899772,-0.594206904,-0.128694009,-0.806847908,-0.335492835,-0.024836906,-0.242306704
2014/8/8,-1.304896482,-0.534780076,-0.648654472,0.709209062,-0.755292509,-0.05295097,0.002391586,0.193789922,-0.212866744,1.089569294,0.037223673,1.47832921,0.335027801,0.857564537,0.042568833
2014/8/11,0.470895266,0.630408144,-0.316172087,-0.368301008,0.113437554,-0.05295097,-0.020928691,0.191376066,0.006650169,0.142445183,0.036747602,0.305248516,-0.000979199,-1.705601558,-0.255273436
2014/8/12,0.915448267,0.62784729,0.47519716,-0.383049186,0.222325419,0.440682728,0.070894899,0.833671666,0.006650169,0.03720917,0.122024624,-0.282629152,-0.335492835,0.904006718,-0.29628198
2014/8/13,0.020920886,1.204083998,-0.472183979,0.148783353,-1.181651708,-0.337164311,-0.064139792,-0.437735158,0.271899772,-0.554743399,-0.072911973,0.83318661,-0.336986199,-0.907238348,-0.273878793
2014/8/14,-0.862957359,-1.100994702,0.443930942,0.134671776,-0.006568298,-0.209268308,-0.087709483,-1.077439101,-0.125059979,0.668625244,-0.076691002,0.517396027,-0.676006715,-0.024836906,-0.277618925
2014/8/15,0.020920886,0.046533607,-1.106991214,0.232567976,-0.072299333,-0.546584668,-0.137530075,-1.136515962,0.104588484,-0.301049441,-0.110358093,-0.071971801,-1.022683743,0.904006718,-0.154629658
2014/8/18,0.468184577,1.204083998,-0.483390582,-0.466727856,0.387978115,0.92403239,0.131055183,1.386234793,-0.038821192,-0.536805442,0.1656457,1.077181351,-0.000979199,-0.024836906,-0.070596492
2014/8/19,1.799262745,1.194061917,-0.014290235,-0.524002332,-1.078431474,0.24479634,0.024983104,0.633111716,-0.229127256,0.939232133,0.094828168,0.604974209,-0.346234098,-0.024836906,-0.293933915
2014/8/20,-1.281636528,-1.659983814,-0.327252909,-0.497409529,0.158384187,0.354833389,0.023591838,0.186704087,-0.224840394,0.611223783,0.063107244,0.267591608,-0.000979199,-0.907238348,-0.27505983
2014/8/21,-0.421018237,-1.105983955,1.185986229,0.008611361,-0.468437518,-0.293439182,-0.085745342,-0.65681185,-0.134816286,0.352917207,-0.072911973,0.330725729,-0.000979199,1.832850341,-0.273179802
2014/8/22,-1.757420973,-1.116093759,-0.014290235,-0.653817371,-0.150022548,0.207577926,-0.13394234,-0.677612099,-0.391224236,0.124905847,-0.020425454,-0.330234741,-1.041517006,-0.024836906,-0.168413168
2014/8/25,-0.434574651,-0.539924445,0.298239959,-0.429861073,0.1367131,-0.293439182,-0.069901272,-0.475177356,-0.224840394,-0.045871892,-0.049451332,0.57650439,0.350729063,-0.024836906,0.394235777
2014/8/26,0.937535363,0.635598139,-0.201716939,-0.232405707,-0.15006243,0.077313478,0.131055183,0.433884391,0.855448899,-0.138184184,0.066740026,0.076798642,-0.351051609,-0.024836906,-0.394884088
2014/8/27,-0.884515365,-1.126382496,-0.97252922,0.051198607,0.048448689,-0.30305871,-0.089796383,-0.699830547,0.006650169,0.234526693,-0.078030658,-0.057077631,-0.000979199,-1.705601558,-0.280225205
2014/8/28,-0.895693591,-0.545160677,-0.087308915,-0.190083925,0.081546844,-0.324807209,-0.093183319,-0.723617355,-0.078229704,0.124905847,-0.082317557,-0.28975424,-0.352687461,0.904006718,-0.263497931
2014/8/29,0.020920886,0.046533607,0.058736766,-0.389201389,0.081522883,0.24479634,0.055063246,0.456311482,-0.084292552,0.203371295,0.102470348,0.380274737,-0.354338673,-0.024836906,2.074721502
2014/9/1,0.020920886,0.046533607,-0.014290235,0.008611361,0.015338548,-0.05295097,-0.020928691,-0.025870975,0.006650169,0.03720917,0.00770732,-0.063764065,-0.000979199,-0.024836906,-0.415944018
2014/9/2,-0.907151271,1.235228852,0.507271765,-0.361572743,-0.899880195,0.490761509,-0.020928691,1.386234793,-0.580979721,-0.03795941,0.157748781,-0.136524325,1.064099594,-0.024836906,-0.335485206
2014/9/3,-0.448989067,-0.542530925,-0.764728708,0.179804043,-0.549853291,-0.400322831,-0.069098443,-0.245531873,0.188535611,-0.120644848,-0.019992642,-0.167954703,0.69916562,-0.024836906,-0.295305554
2014/9/4,0.493823896,0.638227892,-0.275164663,-2.984523778,-1.118549451,0.468106822,0.103577872,1.084774011,-0.470799117,0.300299201,0.14837119,-0.268965774,-0.000979199,-0.024836906,-0.268515058
2014/9/5,2.840380605,2.402791736,0.163176625,0.443148874,-0.398539907,0.282014753,0.162718489,0.6050699,0.770569026,0.262714911,0.085989821,0.609689247,-0.69467107,-0.024836906,-0.172309295
2014/9/8,-1.789951617,-1.689791979,-0.014290235,-0.106996993,-1.90178979,0.350448611,-0.000523448,-0.025870975,-0.948248402,0.168754186,0.03271423,-0.474736878,-0.701124018,0.857564537,-0.072809815
2014/9/9,-0.443115193,-0.539924445,-0.41087103,-0.555327583,-0.585154137,0.304345802,-0.081305846,-0.025870975,-4.449543163,0.401487675,0.057036019,-0.939021751,-0.707698148,-0.024836906,-0.296952165
2014/9/10,0.020920886,0.635598139,-0.82882861,-0.005892297,0.538237851,0.347862716,0.105000804,0.993174424,1.279848264,0.333185455,0.127740489,0.423825528,-0.357688052,-0.024836906,-0.278165905
2014/9/11,-0.446033659,-0.539924445,0.100726765,0.414745265,1.046820489,-0.195057641,0.037065156,-0.219689414,-0.884588498,-0.170493486,-0.0147989,0.054172507,0.715835734,-0.024836906,-0.033290607
2014/9/12,0.960740793,1.224662672,0.497966272,0.283605707,0.218223618,0.468106822,0.127848772,1.735765924,2.128646993,0.46772013,0.190036184,-0.861142996,0.354047065,-0.024836906,-0.329611667
2014/9/15,0.484956965,0.630408144,0.727366101,-0.049197278,0.015338548,-0.18055696,-0.037815788,-0.205593528,-0.152499593,-0.0755437,-0.012988054,-0.158730335,-0.000979199,-0.024836906,-0.063219601
2014/9/16,0.482074753,1.209160973,0.444796425,0.370026946,0.544506949,0.013567046,0.013238227,0.336871791,-0.7208916,-0.124692387,0.049579355,0.93712338,-0.354338673,-0.024836906,-0.297151529
2014/9/17,-0.895693591,-0.529725174,-0.785837763,-0.251106512,0.453168846,0.468106822,0.0625473,0.864646176,6.797040008,0.758827541,0.110008316,0.109504679,-2.131136785,-0.024836906,0.340719285
2014/9/18,-0.443115193,-0.532241588,0.142293069,-0.641585261,0.496921557,0.226187133,-0.052523904,0.144555583,0.676754429,0.161016244,0.046427697,0.590330922,-1.46244654,-0.024836906,-0.432581698
2014/9/19,-0.912988203,-1.116093759,0.017018775,-1.12232358,-0.632532461,-0.309208901,-0.101652726,-1.039690501,-0.081156596,-0.077593752,-0.087055709,-0.127591932,0.371622623,-0.024836906,0.145269531
2014/9/22,0.493823896,0.632991659,-0.045597716,-0.078912314,0.30679601,0.058704271,0.09865552,0.330335885,-0.323438226,-0.117549671,0.047718376,-1.135386942,-1.484044579,1.655927746,-0.278705313
2014/9/23,-0.91889902,-0.537340929,-0.34825301,0.431840308,0.351100508,-0.376366151,-0.115714332,-0.900626761,-0.311649355,-0.134371285,-0.090145807,-0.836254444,1.133677605,-0.792142508,1.26028964
2014/9/24,0.020920886,0.632991659,-0.244009366,-1.010671658,-0.27512187,0.067293136,0.012845503,0.34023052,0.091530042,0.114211131,0.049098068,0.983673218,0.371622623,-0.024836906,-0.291707074
2014/9/25,-0.930947993,0.046533607,0.079719475,-0.577024327,-0.331530565,-0.284532211,-0.086959137,-0.744761185,-0.232074474,-0.036211303,-0.073213918,-2.226010457,-0.371745544,-0.024836906,-0.463301047
2014/9/26,-0.943309927,0.046533607,-0.943805443,-0.901972199,-0.646086237,0.384737575,0.065493512,0.533642631,0.790156689,0.422218972,0.113618939,1.083082129,-1.863988309,-0.024836906,-0.169806129
2014/9/29,0.020920886,0.046533607,2.380858068,0.259507735,0.105348809,-0.162647347,-0.037252884,-0.207242358,-0.296492235,-0.179453208,0.00770732,-0.404352916,-0.765096641,-0.024836906,-0.067441456
2014/9/30,0.509379916,1.21428268,-1.212614872,-1.096803085,-0.456982852,-0.05295097,-0.020928691,0.34023052,0.484099454,0.288340563,0.047718376,-0.436325706,0.770975345,-0.024836906,0.484978386
2014/10/1,0.020920886,1.204083998,-0.014290235,-0.139652599,-0.029760921,-0.564534984,-0.169497196,-1.643373946,-0.74569416,-0.427067355,-0.187998934,-1.835494104,-0.38303792,-0.827020035,-0.361349699
2014/10/2,0.991453861,0.620297762,-0.014290235,0.780194967,-0.841762736,0.150941209,0.034165463,0.561341324,0.572515989,0.256450863,0.073579181,-0.063076917,-0.384987199,0.81554542,-0.255209752
2014/10/3,-0.937089083,-1.667339493,0.037908451,-2.25230755,-2.001535423,0.138458015,-0.003227758,-0.025870975,0.398403429,0.07571015,0.00770732,1.429401151,-0.772933743,-0.024836906,-0.388352986
2014/10/6,0.991453861,0.625308803,-0.014290235,1.130452035,0.782964741,-0.173195076,-0.020928691,-0.025870975,-0.143137842,-0.00037512,0.00770732,-0.273067619,-0.000979199,-0.827020035,-0.073482068
2014/10/7,0.020920886,0.046533607,-0.014290235,0.514150021,0.505934901,-0.42811258,-0.108379729,-0.78623562,-0.24798945,-0.11679475,-0.0982043,-2.086573387,-0.390956236,-0.024836906,0.724112522
2014/10/8,0.978930855,1.19905117,-0.014290235,0.853849804,-0.030176223,-0.408217647,-0.095317422,-0.618955398,-0.948248402,-0.176107071,-0.082317557,2.271380061,1.567053468,0.81554542,-0.455703628
2014/10/9,0.493823896,1.189115674,-0.912034511,0.008611361,0.641322436,-0.213276445,-0.040517723,-0.229680055,1.279848264,0.135867932,-0.039674194,-2.826811893,0.383028801,-0.024836906,0.450105409
2014/10/10,0.020920886,1.179350015,0.079791555,-0.685207395,-0.824021232,-0.221942686,-0.080489938,-0.643667249,-0.629948879,-0.194929092,-0.065285824,-1.595111198,-0.38303792,-0.024836906,0.679143947
2014/10/13,0.020920886,0.046533607,-0.014290235,0.008611361,0.015338548,-0.05295097,-0.020928691,-0.025870975,0.006650169,0.03720917,0.00770732,-2.266019602,-0.000979199,-0.024836906,-0.43365056
2014/10/14,0.960740793,1.731358011,-0.620506101,0.364219584,-1.340666398,-0.588896128,-0.227855091,-1.088746285,0.431049534,-0.23495293,-0.119088281,0.14738034,-1.5370112,-0.827020035,-0.392857693
2014/10/15,1.413029122,2.819326907,-0.02475213,1.753703942,0.348262094,-0.05295097,0.075410814,-0.025870975,-1.266547926,0.168754186,-0.019572946,-1.1470221,-2.3530282,-0.024836906,-0.069734447
2014/10/16,1.842903036,1.676117866,-0.213069487,0.506791264,1.230020223,-0.160756031,-0.11133961,0.198782215,0.006650169,-0.205643166,0.035407282,-0.044377595,1.212981576,-0.865219232,0.338510203
2014/10/17,-0.868250043,-1.56325813,0.069432263,-0.824356214,0.254395212,0.170359512,0.123580566,0.196258022,-0.629948879,0.46772013,0.034987585,1.659227891,1.193712357,0.857564537,-0.001546718
2014/10/20,1.820818404,0.58972836,-0.066609961,0.419616961,0.595146812,-0.157162529,-0.020928691,-0.025870975,-6.359340305,-0.301049441,0.00770732,1.158883678,-0.392987366,-0.024836906,-0.453051903
2014/10/21,0.020920886,-1.035421656,-0.307304624,-0.855539154,-0.018660029,0.378269272,-0.042856712,0.852772614,-1.903146974,0.324216477,0.11519971,2.553931151,-0.395039765,-0.024836906,0.099905835
2014/10/22,-0.418403212,-0.498896515,-0.276029911,-0.962547877,-0.710099301,0.04178681,0.112632895,-0.025870975,-1.903146974,-0.023503914,0.00770732,-1.03990063,0.395155369,-0.024836906,-0.212801033
2014/10/23,-0.421018237,0.046533607,0.090448417,0.008611361,-0.360205041,0.31485453,-0.041333933,0.815383525,-12.72533078,0.479200422,0.134502921,1.581569512,-0.000979199,0.81554542,-0.428558764
2014/10/24,0.465506351,0.594217573,-0.244677613,0.260062728,0.710953638,0.029321313,0.082534509,-0.025870975,-0.417749196,0.03720917,0.00770732,0.879493173,-0.395039765,-0.024836906,0.117953086
2014/10/27,0.020920886,0.59196373,-0.098097595,0.555153846,0.412949566,-0.133113707,-0.040259973,-0.227600371,0.218849851,0.086538551,-0.015983437,-0.264572156,-0.397113768,-0.827020035,0.09705933
2014/10/28,-0.862957359,-0.496661146,-0.328608944,0.524106211,0.287394603,0.029321313,-0.001339658,0.177938105,-0.175235273,0.085043721,0.031713953,1.53284543,0.795481838,-0.024836906,-0.420238004
2014/10/29,-3.109924947,-3.771477249,-0.255386173,0.228931118,-0.075212098,0.187537242,-0.020928691,-0.429329766,1.704247628,0.22291978,0.00770732,-0.249027689,0.393081366,-0.865219232,0.143412317
2014/10/30,-1.379942748,1.731358011,0.331760225,-2.045289448,-1.411540628,-0.05295097,-0.020928691,-0.025870975,-0.448063437,-0.170493486,0.00770732,0.769392246,-0.784995533,1.739965979,-0.191583994
2014/10/31,-0.455013554,0.046533607,-0.181981717,-1.356065482,-0.258585208,0.021485857,0.017733874,0.591925298,0.006650169,0.085043721,0.055088834,1.505073818,0.791289938,-0.024836906,-0.409483466
2014/11/3,-0.458084098,0.046533607,0.551816662,-0.633909977,-0.133259397,-0.05295097,-0.020928691,-0.025870975,-0.134816286,-0.055646135,0.00770732,-0.079668133,0.391028968,-0.827020035,0.361223648
2014/11/4,0.020920886,0.046533607,-0.307568049,1.01319676,0.072538081,-0.05295097,-0.039764299,-0.62494615,0.96154874,0.333185455,-0.015375982,-0.442193361,-0.390956236,-0.865219232,-0.391893868
2014/11/5,0.020920886,0.046533607,-0.17147529,-0.97569883,-0.06471576,-0.05295097,-0.020928691,-0.025870975,-0.448063437,-0.128952954,0.00770732,0.69856551,0.391028968,-0.024836906,-0.285430602
2014/11/6,0.020920886,0.601092267,-0.202958581,-1.100841872,-1.380504696,0.092460507,0.017231762,0.385993207,0.006650169,0.03720917,0.054473489,0.441134386,0.388997837,-0.024836906,-0.256827552
2014/11/7,0.985151699,1.703277604,1.118053237,0.12926722,-0.192189523,-0.539271576,-0.132511787,-1.034517953,-1.125081471,-0.287784397,-0.129039329,-0.017019359,-0.000979199,-0.024836906,-0.156309089
2014/11/10,-0.930947993,-1.044326637,-0.38060608,0.053828169,0.165390209,0.440682728,0.079699901,1.037004334,7.645838738,0.329531427,0.106364719,0.353500557,-0.000979199,0.857564537,-0.086270185
2014/11/11,0.020920886,0.046533607,-0.014290235,0.008611361,0.015338548,-0.05295097,-0.020928691,-0.025870975,0.006650169,0.03720917,0.00770732,0.029401983,-0.000979199,-0.024836906,-0.067890205
